Symbol,RSA_Down,RSA_Up,Q1,Q3
IGFL3,-1.199735025,-0.430048928,-0.890381543,0.109054517
IGFL4,-0.222996014,-1.974804282,0.25158128,2.477351233
IGFLR1,-1.06287103,-0.708038781,-0.371332127,1.014144762
IGFN1,-1.285263864,-0.090920779,-1.670343278,-0.299220449
IGHMBP2,-0.78060758,-0.714053521,-1.101146006,0.178057746
IGIP,-0.232058372,-0.984533454,-0.230073517,0.601096895
IGLL1,-0.510194313,-1.449153326,0.077138895,0.464020665
IGLL5,-0.889703709,-0.711241078,-0.275141098,-0.05656543
IGLON5,-0.685718755,-1.044952869,0.231013425,0.586376653
IGSF1,-0.648115321,-0.597716131,-0.116777955,0.154741863
IGSF10,-0.397940098,-0.888222414,-0.23554495,0.833066695
IGSF11,-1.132105158,-0.787873865,-0.333728556,0.166251435
IGSF21,-0.261840621,-1.104315387,0.226108773,0.544879975
IGSF22,-0.215573771,-0.898998762,0.130290816,0.868186727
IGSF23,-1.105876796,-0.271821101,-0.889915844,-0.277646792
IGSF3,-0.401515698,-0.91097614,0.094989692,0.898244802
IGSF5,-0.457438967,-0.526082405,-0.245172412,0.797165074
IGSF6,-0.172669073,-1.468855342,0.027547913,1.08058664
IGSF8,-0.86149957,-0.51060212,-0.674731419,0.776770266
IGSF9,-0.654680457,-0.633260704,-0.681613646,0.485879049
IGSF9B,-0.408640661,-0.77026578,-0.632938266,1.088832196
IHH,-0.612673169,-0.723397925,-0.003401088,0.539124368
IK,-1.066160765,-0.138310412,-0.843857169,0.02048967
IKBIP,-0.427926571,-0.670835184,-0.286252828,0.295031527
IKBKAP,-0.469286705,-0.881709664,-0.057978912,0.504249121
IKBKB,-1.651946634,-0.235470018,-0.815968742,-0.594574984
IKBKE,-0.256697422,-0.736477029,-0.400651978,0.587974798
IKBKG,-1.011233856,-0.398981201,-0.724362224,0.409358264
IKZF1,-0.328590812,-1.183234796,0.205934549,1.137650298
IKZF2,-0.221650088,-1.523958463,0.019983352,1.93691447
IKZF3,-0.307624383,-0.85481045,0.00934092,0.465849454
IKZF4,-0.483254166,-0.803588681,0.060147315,0.229173362
IKZF5,-0.466526734,-0.812252064,0.066244557,0.256462246
IL10,-0.549366282,-0.561055326,-0.825521596,0.309748648
IL10RA,-0.33596269,-0.930768506,-0.057304048,0.541077507
IL10RB,-0.652096312,-0.980630245,-0.273653862,0.243535676
IL11,-0.748475472,-0.522314522,-0.697008315,0.371048693
IL11RA,-1.259978401,-0.456532447,-1.642026398,0.461228054
IL12A,-0.368185207,-1.329013038,-0.032553149,0.948756296
IL12B,-0.543478467,-1.094072292,0.113808714,0.762232772
IL12RB1,-0.716773441,-0.501298442,-0.756412268,0.764519338
IL12RB2,-0.942557618,-0.168919169,-1.284888194,0.056167794
IL13,-0.625778973,-0.804678145,-0.563900239,0.689377771
IL13RA1,-1.491096301,-0.198228706,-1.539319398,-0.38664564
IL13RA2,-0.399684931,-1.318069918,-0.009555943,0.578973516
IL15,-0.899463152,-0.58098083,-0.248085716,0.249939801
IL15RA,-0.628471139,-0.249342466,-0.636193547,0.084558331
IL16,-1.687960971,-0.235678854,-0.946630115,-0.244239731
IL17A,-0.332927404,-1.019602142,0.214672709,0.559620406
IL17B,-0.466374706,-1.977764792,-0.273028764,2.323180421
IL17C,-0.405013062,-1.738555587,0.639489655,1.231409626
IL17D,-0.692927584,-0.835768406,-0.384184573,0.026592888
IL17F,-1.400314578,-0.282117944,-0.831137036,-0.034454765
IL17RA,-0.407778736,-0.909993239,0.06574943,1.243944858
IL17RB,-0.304442464,-0.710504147,-0.482836256,0.561431312
IL17RC,-0.731872402,-0.651515999,-0.804088722,0.949032703
IL17RD,-0.312330922,-0.848535466,-0.378946298,0.9034815
IL17RE,-0.234416856,-0.956121034,-0.35868333,1.29508757
IL17REL,-2.184144628,-0.044937676,-1.779766902,-0.380362137
IL18,-0.921159943,-0.571148237,-0.684043555,-0.151688147
IL18BP,-0.486887536,-1.297156287,-0.049927053,0.433132282
IL18R1,-0.666183029,-0.393247269,-0.618155436,0.109884328
IL18RAP,-0.69276393,-0.618768534,-0.534067375,0.467056138
IL19,-0.38299838,-0.813803614,0.067538651,0.351404238
IL1A,-0.721240751,-0.575662037,-0.293893138,0.304276866
IL1B,-0.617803331,-0.742598861,-0.409359793,0.571539172
IL1F10,-0.560269025,-1.410692652,-0.839286272,1.295371044
IL1R1,-0.755628066,-0.939234296,-0.31610283,0.105802043
IL1R2,-0.24591025,-1.530829775,0.081123244,1.056991974
IL1RAP,-0.475545939,-0.705626303,-0.180010861,0.525217413
IL1RAPL1,-0.535979844,-0.603870065,-0.808902037,0.894016564
IL1RAPL2,-0.523506427,-0.482495872,-0.426135364,0.723954594
IL1RL1,-0.836074056,-1.09510475,0.111197304,0.197940813
IL1RL2,-1.619000207,-0.254820134,-1.057549904,-0.576394406
IL1RN,-0.836745869,-0.323292728,-0.442042786,-0.089692862
IL2,-0.468908818,-0.654501079,-0.154576749,0.726713739
IL20,-0.765834731,-0.477733645,-0.427881628,0.41929212
IL20RA,-1.239904508,-0.503421073,-0.758711304,-0.181836858
IL20RB,-0.56862095,-0.976749487,0.18565577,0.633380249
IL21,-0.25176641,-0.74431398,-0.100721782,1.034820284
IL21R,-0.897762703,-0.326003894,-0.769363615,-0.012034484
IL22,-0.261520017,-1.538514952,0.532083519,1.214758358
IL22RA1,-0.986340142,-0.424915961,-0.428551698,0.213966892
IL22RA2,-0.644110106,-0.990401454,0.123717074,0.573193174
IL23A,-0.434078245,-1.587541693,0.323806776,0.454209456
IL23R,-0.584503288,-1.134532878,0.290709646,0.699807749
IL24,-0.415026497,-0.966429025,-0.027232053,0.920628001
IL25,-0.631130595,-0.935112302,-0.925493321,1.273341969
IL26,-0.062058312,-1.640420936,0.267503366,2.078469744
IL27,-1.347091209,-0.169291956,-1.740321743,0.139135368
IL27RA,-0.195433639,-1.21774736,-0.105710336,1.162978512
IL2RA,-0.282283954,-0.561757653,-0.446431307,0.711717215
IL2RB,-0.364830253,-1.166963913,0.310285978,0.963790945
IL2RG,-1.731347088,-0.279428784,-0.514076978,-0.217444341
IL3,-0.219682908,-0.939845763,-0.000721813,0.664577262
IL31,-0.386260958,-0.880467561,-0.177009448,0.608707217
IL31RA,-1.147902073,-0.448857331,-0.275343113,0.108747049
IL32,-1.662617743,-1.662403149,-2.111608785,0.289573231
IL33,-0.210944212,-1.825876322,0.687022296,1.259901664
IL34,-0.097657444,-1.28942363,0.349387251,0.99949234
IL36A,-1.041781505,-0.104369912,-1.238890888,-0.000849465
IL36B,-0.640763294,-1.041079168,0.228447929,0.636597116
IL36G,-0.483607587,-1.20825709,-0.165337733,0.659739005
IL36RN,-1.050160382,-0.669145235,-0.151793809,0.11692141
IL37,-0.38152126,-0.412023116,-0.600484788,0.4980684
IL3RA,-0.336889721,-1.152237581,0.221542021,1.085835349
IL4,-0.568674199,-0.616807443,-0.407592025,0.139347761
IL4I1,-0.537125703,-3.733767704,1.637592023,2.666492929
IL4R,-0.464408295,-0.558383796,-0.156273782,0.269445486
IL5,-0.773747089,-0.872864384,0.110901866,0.349540089
IL5RA,-0.740753324,-1.726310493,0.256959581,0.493778887
IL6,-0.470576431,-0.741445217,-0.371152705,0.243716332
IL6R,-0.722392727,-0.376247166,-0.696258048,0.040577424
IL6ST,-0.385961194,-1.288787549,0.180244324,0.833287693
IL7,-0.38446562,-1.201376113,-0.604466347,0.891511861
IL7R,-1.090300017,-0.249191352,-0.948736293,-0.267437902
IL9,-0.888438456,-0.368112212,-0.375337937,0.166978804
IL9R,-0.621842577,-0.521718815,-0.495573047,0.090712102
ILDR1,-1.154269098,-0.479076529,-0.618855115,-0.211898124
ILDR2,-0.580321388,-0.735501301,-0.509180266,0.12833291
ILF2,-0.491410977,-0.847105587,-0.750429528,1.172881118
ILF3,-0.149175846,-1.877510652,0.69561128,1.842028368
ILK,-1.140484195,-0.123420014,-1.287546368,-0.247376541
ILKAP,-0.98129256,-0.386548778,-0.91173486,0.237881004
ILVBL,-0.530821157,-0.545128745,-0.324122958,0.567834569
IMMP1L,-0.591411624,-0.922586314,-0.198617952,0.494108601
IMMP2L,-0.685304312,-1.133071237,-0.271609098,0.367878612
IMMT,-0.529669566,-0.56547365,-0.759046419,0.506563784
IMP3,-1.728628776,-2.122191615,0.762057616,1.77269332
IMP4,-1.87780169,-0.124343012,-1.204136488,0.105714783
IMPA1,-1.20511349,-0.429278209,-0.536849307,-0.127737185
IMPA2,-1.983105057,-0.375467463,-0.835456012,-0.766167695
IMPACT,-2.344692331,-0.375498697,-2.88947105,0.486470473
IMPAD1,-0.977484574,-0.321557383,-0.871525206,0.509314305
IMPDH1,-0.281451296,-1.464200227,0.196206454,1.130785597
IMPDH2,-0.44577984,-1.138301993,0.293175793,0.727249771
IMPG1,-1.285228938,-0.328231277,-0.434789891,0.119011725
IMPG2,-0.509157733,-1.019944233,-0.218709064,0.770447128
INA,-0.757701565,-2.914212371,-1.00098901,3.004787178
INADL,-1.009517468,-0.574898912,-0.205022861,0.236958393
INAFM1,-0.424702159,-0.62922641,-0.12222712,0.298715471
INCA1,-1.809067376,-0.816330409,-2.292802163,-0.364910467
INCENP,-0.411976677,-0.771600184,-0.169172972,1.09016243
INF2,-0.050228319,-3.142429681,1.345199078,2.664174426
ING1,-3.707514137,-0.044751785,-2.787618428,-0.213549671
ING2,-1.202462629,-0.455232944,-0.792808779,-0.336485495
ING3,-0.87414333,-0.6107486,-0.66680116,-0.117055568
ING4,-0.553188413,-0.644110106,-0.417923496,0.155835197
ING5,-0.767501607,-0.661810429,-0.058060351,0.094574595
INHA,-0.794651029,-0.905780632,0.125469031,0.453909928
INHBA,-1.213499983,-0.939288734,-0.315873778,0.63171053
INHBB,-1.426736912,-0.980523836,-1.833369327,1.200892714
INHBC,-0.427509445,-0.522016648,-0.549834204,0.402942258
INHBE,-0.441611119,-1.989076506,-0.341166705,1.574764895
INIP,-0.117954634,-1.703249245,0.002922656,1.505578929
INMT,-0.343217075,-0.965781322,-0.282763055,0.909688273
INO80,-0.137154074,-1.66904218,-0.067595685,1.466890793
INO80B,-0.62110008,-0.904689651,-0.37913555,1.237284448
INO80C,-0.468356639,-0.953211838,-0.001199384,0.339126973
INO80D,-0.349762705,-1.242227545,0.03045311,0.876462419
INO80E,-0.035680673,-2.386008897,0.883825024,3.021442245
INPP1,-0.155329406,-1.141233334,0.22753858,1.195738553
INPP4A,-0.718339979,-0.507115637,-0.487558941,0.339461076
INPP4B,-0.576914143,-1.348406156,0.255378899,0.595456645
INPP5A,-0.365615753,-0.652016696,-0.241195153,0.949656342
INPP5B,-1.190192575,-0.740226315,-0.549230304,-0.08720232
INPP5D,-0.66981468,-0.585803707,-0.128206845,0.429883169
INPP5E,-1.215070857,-0.732267441,-1.408893888,0.020850891
INPP5F,-1.080687353,-0.438924268,-0.800855594,0.227431293
INPP5J,-0.370517317,-1.348929171,0.070834465,0.762632938
INPP5K,-0.400332564,-1.161726542,0.307018411,0.928192973
INPPL1,-0.626630657,-0.769737229,-0.009488261,0.558313355
INS,-0.809971836,-0.761477622,-0.497116745,0.604899494
INSC,-0.141874316,-1.610677285,0.450889348,1.507818084
INSIG1,-0.56887808,-0.491141271,-0.50928369,0.674649729
INSIG2,-0.714871335,-0.477927089,-0.309289296,0.342357937
INS-IGF2,-0.809971836,-0.761477622,-0.306724119,0.754614947
INSL3,-0.088841945,-2.895683961,0.307692597,3.707971809
INSL4,-2.324951318,-0.048742765,-2.952460892,-0.322590426
INSL5,-1.002172001,-0.506808483,-1.354540474,0.772051432
INSL6,-1.491389192,-0.350505539,-0.668631717,0.373272509
INSM1,-0.947596409,-0.069324682,-1.1600082,-0.087791272
INSM2,-0.646492606,-0.454086933,-0.944140799,0.228284046
INSR,-0.398608571,-0.712638913,-0.529271294,0.331775425
INSRR,-1.152635526,-0.407017278,-0.89090828,0.201851571
INTS1,-0.117460128,-2.24659795,0.344952002,1.700709234
INTS10,-2.274975505,-0.090093786,-2.231639446,-0.000456326
INTS12,-0.341215528,-2.130312127,0.391899677,0.944907985
INTS2,-0.026746527,-3.364214035,1.251023465,2.623455095
INTS3,-4.340590759,-0.012801937,-3.484442585,-1.508786402
INTS4,-0.591196366,-0.692892822,-0.326878529,0.580028342
INTS5,-0.060383667,-1.826300288,0.124957906,2.303696335
INTS6,-0.130876338,-1.230431926,0.067574629,0.973077375
INTS7,-1.232835635,-0.411739993,-0.729170223,-0.353644139
INTS8,-2.515189464,-0.097259332,-1.003458416,-0.539667419
INTS9,-0.416518992,-0.703099527,-0.55055262,0.308345583
INTU,-0.414969791,-1.028184354,-0.361971219,0.87519356
INVS,-0.249195883,-1.05302184,-0.387404691,0.952570722
IP6K1,-0.895403252,-0.226041163,-1.016407524,0.174674885
IP6K2,-0.872473871,-0.648399435,-0.560181576,-0.115754734
IP6K3,-0.598619684,-0.55576928,-0.182904952,0.474526835
IPCEF1,-0.801149304,-0.205039098,-0.912402864,-0.062293373
IPMK,-0.333907869,-1.403433447,-0.530506093,1.047194449
IPO11,-1.406309557,-0.496991501,-1.80931495,0.758920878
IPO13,-0.477733645,-0.361784787,-0.480384969,0.498428066
IPO4,-0.573281973,-0.709297673,-0.288259576,0.728116376
IPO5,-0.037585727,-2.70557694,0.623067816,1.525703432
IPO7,-0.761490581,-0.261396847,-0.546911853,-0.019555753
IPO8,-0.121989058,-1.410739204,0.396165756,1.094315798
IPO9,-0.264071064,-1.017986722,-0.413885137,0.761732271
IPP,-0.29513096,-0.530427276,-0.467988673,0.802300333
IPPK,-3.175298796,-0.102407003,-1.966351897,-0.763233372
IQCA1,-2.411526702,-0.640249044,-0.077530208,0.461517496
IQCB1,-0.825738188,-0.480651986,-0.434261488,0.295766901
IQCC,-3.947676425,-0.029736164,-3.217310281,-1.771605129
IQCD,-3.238843151,-0.209074177,-2.913631432,-0.259064195
IQCE,-1.161898815,-3.967173423,-0.873928136,1.68818316
IQCF1,-0.625141853,-2.946360553,0.893482282,2.10333739
IQCF2,-0.548098814,-1.348775818,0.198975139,1.331096681
IQCF3,-0.670794154,-1.240925477,0.200227176,1.604373435
IQCF5,-0.320897677,-0.837074046,-0.366922451,1.162695142
IQCF6,-2.026378024,-0.109309904,-2.57039384,-0.70828891
IQCG,-0.044077072,-3.498702837,0.590302022,2.674701545
IQCH,-1.837316772,-0.119509082,-2.010444383,-0.298419607
IQCJ,-1.974901867,-0.299657447,-0.676061045,-0.450538381
IQCJ-SCHIP1,-0.997913091,-0.918713711,-0.296319433,1.253831419
IQCK,-1.206903615,-0.135483222,-1.159221965,-0.265503563
IQGAP1,-0.712959704,-0.771707818,-0.208017163,0.010626209
IQGAP2,-0.174546456,-1.364985868,-0.06622852,0.873929462
IQGAP3,-2.310898664,-0.076317411,-2.473966555,-0.385797273
IQSEC1,-0.693537396,-0.682690442,-0.262257282,0.562676865
IQSEC2,-0.665673809,-0.622696037,-0.511304982,0.591447152
IQSEC3,-0.42234894,-1.275856532,-0.215514973,0.301544913
IQUB,-0.491963643,-0.782641534,0.043406348,0.247684553
IRAK1,-0.993692993,-0.223312175,-0.758049599,-0.035938657
IRAK1BP1,-0.939800369,-1.443623807,-0.669241289,1.837424075
IRAK2,-2.312128178,-0.232313827,-1.423602425,-0.912019154
IRAK3,-0.484861313,-0.475633405,-0.439957201,0.227584333
IRAK4,-0.311302502,-0.639020328,-0.323655905,0.45992591
IREB2,-0.45228703,-1.607870832,0.090330808,1.60013599
IRF1,-0.176948352,-0.677650444,-0.13947226,0.729325147
IRF2,-0.809628863,-1.328106198,0.104500888,0.396999894
IRF2BP1,-2.139601131,-0.212046582,-2.49446112,-0.383899981
IRF2BP2,-1.238332814,-0.833083489,-1.619753512,1.15804361
IRF2BPL,-0.564923447,-0.825459315,-0.844682044,0.794548353
IRF3,-1.071526716,-0.382885969,-0.798249545,-0.25509719
IRF4,-0.651205534,-0.637377828,-0.4423031,0.063692307
IRF5,-0.612611617,-0.393949143,-0.505552649,0.581381906
IRF6,-0.608688263,-0.490348565,-0.585915224,0.101556342
IRF7,-0.310925106,-1.220055483,0.210716262,0.758620433
IRF8,-0.535230398,-1.101883029,0.038874465,0.974618162
IRF9,-0.646768944,-0.556771171,-0.813396829,0.835215138
IRG1,-0.523685269,-0.498965789,-0.218670643,0.317084218
IRGC,-0.601923667,-1.700378617,0.152313363,0.385602837
IRGM,-0.468637178,-0.486393742,-0.309784672,0.246189195
IRGQ,-1.543387243,-0.135405578,-1.823454165,-0.536327434
IRS1,-0.433363282,-0.90299784,0.132923048,0.479426528
IRS2,-0.375523147,-0.695586872,-0.55968262,0.999121054
IRS4,-1.291087536,-0.258800643,-1.046410309,-0.218459579
IRX1,-0.380680081,-0.568651382,-0.326457656,0.564608161
IRX2,-1.104549076,-0.31655384,-0.571027584,0.196829056
IRX3,-0.636247343,-0.800381815,0.0577957,0.492678885
IRX4,-0.515835704,-0.769498783,-0.781963035,0.542037449
IRX5,-0.69360482,-0.38005126,-0.616047863,0.208200742
IRX6,-0.937213919,-0.632326613,-0.468250545,0.200553788
ISCA1,-2.376820805,-0.715557197,-1.122714035,0.467945265
ISCA2,-0.141260274,-0.842175008,-0.157821069,0.90100241
ISCU,-2.718314968,-2.227822507,-3.46881336,0.230723372
ISG15,-0.379549358,-1.069918774,0.019709698,1.110212125
ISG20,-0.165554839,-1.565726813,0.54666025,1.203531
ISG20L2,-0.238947403,-1.066790555,0.236709024,1.418827786
ISL1,-1.017136416,-1.237998399,-0.138145046,0.067320595
ISL2,-0.318288697,-1.028088695,0.184626478,0.506283118
ISLR,-0.44920768,-0.575371501,-0.218196632,0.269864946
ISLR2,-0.615656516,-0.83535135,-0.212501155,0.653749601
ISM1,-0.576060225,-1.093535971,-0.406649302,1.246930422
ISM2,-0.345033654,-2.369220163,-0.54746106,2.552300678
ISOC1,-0.686248717,-0.985522669,0.191781993,1.004256551
ISOC2,-0.125262724,-2.108219711,-0.098224226,2.649058842
ISPD,-0.397026564,-1.078647136,0.210009172,0.466347241
IST1,-0.420903594,-1.0133236,-0.238497011,0.356153093
ISX,-0.782494186,-0.894759788,0.126856127,0.176038209
ISY1,-1.722989368,-0.063451307,-1.501015113,-0.632618683
ISY1-RAB43,-1.722989368,-0.545446777,-1.501015113,-0.632618683
ISYNA1,-1.480190244,-0.07860707,-1.862922637,-0.044924596
ITCH,-0.92167761,-0.171959478,-0.74313017,-0.152033033
ITFG1,-1.19117938,-0.303001795,-0.90202787,0.064817647
ITFG2,-0.566241597,-1.126968537,-0.560685089,1.484111607
ITFG3,-1.243929405,-0.120577394,-1.114951993,-0.026753139
ITGA1,-0.406260857,-0.619013349,-0.228178506,0.91153699
ITGA10,-0.355162099,-0.865320851,-0.172014718,0.757767411
ITGA11,-0.47304008,-1.121598108,0.084499162,0.771935989
ITGA2,-1.012800795,-0.600193853,-0.357432545,0.311560304
ITGA2B,-0.472798689,-1.181799945,-0.726121545,1.300325003
ITGA3,-0.167410383,-1.853502736,0.261599689,0.756252183
ITGA4,-0.407416712,-0.690445185,-0.148773391,0.804121909
ITGA5,-0.807045429,-0.407259047,-1.13186808,0.636507498
ITGA6,-0.369767437,-1.237121761,-0.421121173,0.994888264
ITGA7,-1.050882249,-0.324018144,-1.064332654,-0.048336341
ITGA8,-0.379396672,-1.68734959,0.270039928,0.783799132
ITGA9,-0.859711293,-0.407700599,-0.553583802,0.187407333
ITGAD,-1.080456218,-0.334887669,-0.424063055,0.205628808
ITGAE,-0.215583203,-1.874056762,0.424875308,0.636771518
ITGAL,-0.070455985,-1.333059165,0.412070908,1.317400998
ITGAM,-0.479981984,-1.29585068,0.390298147,0.587206692
ITGAV,-0.45370267,-0.617429819,-0.251542745,0.274215573
ITGAX,-1.072068855,-0.457515921,-0.729552971,-0.25535629
ITGB1,-0.758416005,-0.583185526,-0.501480607,0.009895325
ITGB1BP1,-0.593509591,-0.732172432,-0.473038331,0.115699842
ITGB1BP2,-1.280537952,-1.004315779,-1.467887204,1.348603583
ITGB2,-0.94448756,-0.439949841,-0.528744115,-0.168132983
ITGB3,-1.12572403,-0.638640091,-0.078817329,0.191493154
ITGB3BP,-0.623589807,-0.567887216,-0.917092562,0.530347979
ITGB4,-0.480303366,-1.15817814,0.200080469,0.616785438
ITGB5,-0.829230119,-0.634552719,-0.468035982,-0.083824154
ITGB6,-0.819546536,-0.753307514,-0.343716303,0.058425157
ITGB7,-0.761839442,-0.75353401,0.019534538,0.399280625
ITGB8,-1.749303597,-0.590858148,-0.65735307,-0.282871012
ITGBL1,-0.708318285,-0.87010564,-0.421864003,0.431733812
ITIH1,-0.542636356,-1.418664075,0.464275008,0.728321683
ITIH2,-0.884629185,-0.923123669,0.111235667,0.319276746
ITIH3,-0.545069651,-0.710814687,-0.375838374,0.861274992
ITIH4,-0.394895284,-0.518415606,-0.619588158,0.433814965
ITIH5,-0.97614654,-0.267366307,-0.714280097,0.270765824
ITIH6,-0.754880792,-1.2553005,-1.071518263,1.619370645
ITK,-0.303963523,-0.871561006,-0.121315991,0.779746059
ITLN1,-0.085960889,-1.799076384,0.013901086,2.270265749
ITLN2,-0.786741848,-0.272651167,-0.781472805,0.420209092
ITM2A,-0.177252856,-1.25700985,-0.128976535,0.852470516
ITM2B,-0.246040477,-0.929732326,-0.107675577,1.26767714
ITM2C,-1.850692787,-0.417485938,-0.317773963,0.371115867
ITPA,-0.893711233,-0.453592592,-1.232008643,0.701850632
ITPK1,-1.254252052,-0.12565872,-1.269727414,-0.366619334
ITPKA,-0.496443695,-1.898869585,0.723930913,1.46953618
ITPKB,-0.521970605,-0.605782654,-0.511529246,0.896805709
ITPKC,-2.828339928,-0.303424796,-0.85465881,-0.64433322
ITPR1,-0.807554108,-0.654342789,-0.579499209,0.020349466
ITPR2,-0.905951153,-0.47499207,-0.419578406,-0.140293598
ITPR3,-0.356562076,-1.32789834,0.409034663,0.794816557
ITPRIP,-0.221286868,-3.008392497,0.158602328,3.874894233
ITPRIPL1,-2.338362877,-0.520336064,-2.200168835,0.559005629
ITPRIPL2,-1.127677133,-1.541153516,-1.496085568,1.956567608
ITSN1,-0.323115637,-0.6181508,-0.098705052,0.441919779
ITSN2,-0.78145995,-0.464263272,-0.441597457,-0.045512592
IVD,-0.529894257,-0.872154456,0.110612839,0.505764501
IVL,-0.232379169,-1.120067617,0.041320365,0.798523692
IVNS1ABP,-0.872799536,-0.85724211,-0.240219654,0.15148329
IWS1,-3.493936813,-0.040065421,-2.417046268,-1.35651003
IYD,-1.094873193,-0.402313398,-1.460769576,0.617979326
IZUMO1,-0.785148737,-0.61385628,-0.102412548,0.363104181
IZUMO1R,-0.311148012,-1.291163201,0.002768481,0.46006098
IZUMO2,-0.199409296,-1.4076802,0.278521424,1.519828961
IZUMO3,-1.025458111,-0.523178588,-0.426611845,0.258469022
IZUMO4,-1.411115443,-0.944223805,0.163201062,0.555385
JADE1,-0.340785468,-1.294819515,-0.313465297,0.76726685
JADE2,-0.232455153,-4.003344016,0.315935423,1.318535068
JADE3,-2.399493959,-0.546578713,-0.696523462,-0.188433025
JAG1,-0.451980898,-0.436883174,-0.489696303,0.466384195
JAG2,-0.101156755,-1.775087284,0.302603196,0.984428143
JAGN1,-1.708799571,-0.132996094,-2.173962668,-0.40810546
JAK1,-0.273494007,-1.399555938,0.255823166,1.025475821
JAK2,-0.610678595,-0.308477074,-0.857995479,0.488220788
JAK3,-0.653777506,-0.616869672,-0.528993139,0.210500363
JAKMIP1,-2.280471749,-0.331121709,-2.89018155,0.524485033
JAKMIP2,-1.333400943,-0.798351731,-0.055493913,0.785792069
JAKMIP3,-0.616913874,-0.291846708,-0.669445958,0.094460586
JAM2,-0.571910045,-0.540756323,-0.195040308,0.3474073
JAM3,-0.746030455,-0.642869038,-0.07546323,0.143820045
JARID2,-0.191490766,-1.09982989,0.07092033,1.100042618
JAZF1,-1.11429523,-0.302757921,-0.802615411,0.47918108
JCHAIN,-0.383692947,-0.612182371,-0.336539417,0.90406398
JDP2,-0.547518415,-0.341666596,-0.42140319,0.235261245
