id,num,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
OTUD7B,4,0.5815,0.58127,1,10607,0
C18orf63,4,0.58155,0.58132,1,10608,0
RHCE,4,0.58158,0.58135,1,10609,0
AQP3,4,0.5816,0.58137,1,10610,0
GCG,4,0.58163,0.58139,1,10611,0
TTC22,4,0.58166,0.58142,1,10612,0
ABCA6,4,0.58169,0.58144,1,10613,0
KIAA1161,4,0.58171,0.58148,1,10614,0
PRSS22,4,0.58175,0.58152,1,10615,0
CCDC182,4,0.58184,0.58161,1,10616,0
HNRNPA1,4,0.58193,0.58171,1,10617,0
ARHGAP4,4,0.58196,0.58173,1,10618,0
GSTA3,4,0.58198,0.58175,1,10619,0
RSL1D1,4,0.58204,0.58182,1,10620,0
C19orf44,4,0.58207,0.58184,1,10621,0
MYBPC1,4,0.58209,0.58188,1,10622,0
H2BFM,4,0.58223,0.58201,1,10623,0
RAP1GAP2,4,0.58226,0.58203,1,10624,0
DDRGK1,4,0.58237,0.58214,1,10627,0
KRTAP10-1,4,0.58237,0.58214,1,10625,0
TREX2,4,0.58237,0.58214,1,10626,0
ANXA7,4,0.58242,0.5822,1,10628,0
SLC28A1,4,0.58258,0.58236,1,10629,0
RBBP7,4,0.5828,0.58258,1,10630,0
COL17A1,4,0.58283,0.58261,1,10631,0
BTBD3,4,0.58285,0.58264,1,10632,0
C19orf67,4,0.58288,0.58266,1,10633,0
GALP,4,0.58294,0.58271,1,10634,0
MON2,4,0.58296,0.58274,1,10635,0
ZNF438,4,0.58299,0.58277,1,10636,0
LRRC30,4,0.58302,0.58278,1,10637,0
FUK,4,0.58306,0.58283,1,10638,0
TMEM38B,4,0.5831,0.58286,1,10639,0
BRCA1,4,0.58313,0.5829,1,10640,0
SLC3A1,4,0.58318,0.58295,1,10641,0
LGALS16,4,0.58329,0.58307,1,10642,0
HKDC1,4,0.58334,0.58313,1,10643,0
SLC22A12,4,0.58345,0.58324,1,10644,0
PTBP3,4,0.58348,0.58326,1,10645,0
CSDE1,4,0.58357,0.58334,1,10646,0
RAB3D,4,0.58361,0.58338,1,10647,0
APOA5,4,0.58368,0.58346,1,10648,0
CNNM4,4,0.58372,0.58351,1,10649,0
KLHL8,4,0.58376,0.58354,1,10650,0
TLE6,4,0.58383,0.58361,1,10651,0
GRPEL2,4,0.58399,0.58377,1,10652,0
CDKAL1,4,0.58402,0.5838,1,10653,0
ADORA1,4,0.58427,0.58406,1,10654,0
GGCT,4,0.58435,0.58412,1,10655,0
ZNF860,4,0.58437,0.58416,1,10656,0
SLC6A13,4,0.5844,0.58418,1,10657,0
02.Sep,4,0.58443,0.58421,1,10658,0
METTL14,4,0.58445,0.58424,1,10659,0
USP46,4,0.58454,0.58432,1,10660,0
RFX1,4,0.58456,0.58435,1,10661,0
COL5A3,4,0.58459,0.58439,1,10662,0
PIAS2,4,0.58462,0.58441,1,10663,0
AKAP3,4,0.58475,0.58455,1,10664,0
CD79A,4,0.58479,0.58459,1,10665,0
IGSF3,4,0.58479,0.58459,1,10666,0
FAM189A2,4,0.58486,0.58466,1,10667,0
RAX2,4,0.58492,0.58471,1,10668,0
TBC1D25,4,0.585,0.58479,1,10669,0
PEX13,4,0.58502,0.58482,1,10670,0
FGF7,4,0.58505,0.58484,1,10671,0
PDGFA,4,0.58513,0.58493,1,10672,0
GGNBP2,4,0.58531,0.58512,1,10673,0
GPSM3,4,0.58537,0.58518,1,10674,0
UHMK1,4,0.58546,0.58526,1,10675,0
NLGN1,4,0.58554,0.58535,1,10676,0
RILPL1,4,0.58562,0.58543,1,10677,0
CYP2C18,4,0.58565,0.58545,1,10678,0
ALDH2,4,0.5857,0.5855,1,10679,0
MAGEC2,4,0.58573,0.58553,1,10680,0
RPS7,4,0.58581,0.58562,1,10681,0
SPRR2G,4,0.58583,0.58565,1,10682,0
KCTD9,4,0.58589,0.58569,1,10683,0
CYSRT1,4,0.58592,0.58573,1,10684,0
TRIM7,4,0.586,0.58581,1,10685,0
APOBEC4,4,0.5861,0.58592,1,10686,0
SUPT20HL1,4,0.58616,0.58598,1,10687,0
GTF2H5,4,0.5862,0.58602,1,10688,0
OLFM2,4,0.58624,0.58605,1,10689,0
ZNF41,4,0.58646,0.58628,1,10690,0
DEFB129,4,0.58648,0.5863,1,10691,0
SPACA7,4,0.5866,0.58643,1,10692,0
ESAM,4,0.58667,0.5865,1,10693,0
H2AFV,4,0.5867,0.58652,1,10694,0
CPA6,4,0.58673,0.58656,1,10695,0
OR8A1,4,0.58675,0.58657,1,10696,0
SH3BP5,4,0.58678,0.5866,1,10697,0
CCL15,4,0.58683,0.58665,1,10698,0
ALDH5A1,4,0.58691,0.58673,1,10699,0
MECP2,4,0.58702,0.58684,1,10700,0
AP4E1,4,0.58705,0.58686,1,10701,0
HSPB1,4,0.5871,0.58691,1,10702,0
KCNS2,4,0.58714,0.58696,1,10703,0
CDK3,4,0.58718,0.587,1,10704,0
ADCY8,4,0.58728,0.58709,1,10705,0
KRTAP1-5,4,0.58728,0.58709,1,10706,0
MID1IP1,4,0.58735,0.58715,1,10707,0
KDM7A,4,0.58743,0.58723,1,10708,0
CLDN7,4,0.58748,0.58728,1,10709,0
STK4,4,0.58751,0.58731,1,10710,0
ALX3,4,0.58753,0.58734,1,10711,0
EMX2,4,0.58756,0.58736,1,10712,0
TMEM64,4,0.58761,0.58742,1,10713,0
KIFC2,4,0.58764,0.58744,1,10714,0
EIF2B5,4,0.58768,0.58748,1,10716,0
PALM2-AKAP2,4,0.58768,0.58748,1,10715,0
GNG13,4,0.58772,0.58752,1,10717,0
PRRT1,4,0.58775,0.58755,1,10718,0
NCAPG,4,0.58778,0.58758,1,10719,0
RNF26,4,0.5878,0.58761,1,10720,0
FAM35A,4,0.58783,0.58763,1,10721,0
NFASC,4,0.58786,0.58766,1,10722,0
SLC27A3,4,0.58794,0.58774,1,10723,0
CD99,4,0.58799,0.58779,1,10724,0
KBTBD3,4,0.58802,0.58781,1,10725,0
ADAP2,4,0.58806,0.58785,1,10726,0
ARID4B,4,0.58811,0.58792,1,10727,0
MAP1LC3B,4,0.58811,0.58792,1,10728,0
SDSL,4,0.58826,0.58806,1,10729,0
CX3CL1,4,0.58829,0.58809,1,10730,0
NEUROD1,4,0.58837,0.58815,1,10731,0
DPM3,4,0.58845,0.58824,1,10732,0
BLNK,4,0.58849,0.58828,1,10733,0
FGFR2,4,0.58853,0.58832,1,10734,0
COPB2,4,0.58856,0.58835,1,10735,0
CRISP3,4,0.58861,0.58841,1,10736,0
ZNF440,4,0.58864,0.58844,1,10737,0
HS3ST6,4,0.58872,0.58852,1,10738,0
ZNF3,4,0.58874,0.58854,1,10739,0
ZC3H8,4,0.58877,0.58858,1,10740,0
SPSB4,4,0.5888,0.5886,1,10741,0
PRR18,4,0.58883,0.58862,1,10742,0
DCST2,4,0.58888,0.58867,1,10743,0
GMNN,4,0.58893,0.58873,1,10744,0
SLCO1B7,4,0.58899,0.58878,1,10745,0
AKAP9,4,0.58901,0.58879,1,10746,0
DOPEY1,4,0.58904,0.58881,1,10747,0
NOMO1,4,0.58911,0.58887,1,10748,0
LRRC28,4,0.58917,0.58894,1,10749,0
SPINK2,4,0.58925,0.58903,1,10750,0
ZCCHC4,4,0.58931,0.58908,1,10751,0
TYW1B,4,0.58939,0.58916,1,10752,0
SPPL2A,4,0.58942,0.58918,1,10753,0
N4BP2,4,0.58944,0.58921,1,10754,0
ANKS6,4,0.58952,0.58929,1,10755,0
PPP6R2,4,0.58962,0.58938,1,10756,0
SLC38A7,4,0.58966,0.58942,1,10757,0
INHBE,4,0.58974,0.58949,1,10758,0
FAM9C,4,0.58976,0.58952,1,10759,0
ALOX5AP,4,0.58979,0.58956,1,10760,0
SIAE,4,0.58987,0.58964,1,10761,0
B4GALT3,4,0.58995,0.58972,1,10762,0
ICAM5,4,0.58998,0.58974,1,10763,0
ADGRG7,4,0.59006,0.58983,1,10764,0
SIN3A,4,0.59015,0.58993,1,10765,0
ESR2,4,0.59019,0.58997,1,10766,0
AGRN,4,0.59022,0.59,1,10767,0
C10orf120,4,0.59033,0.5901,1,10768,0
GPX8,4,0.59035,0.59013,1,10769,0
ZNF517,4,0.59041,0.59019,1,10770,0
MAGEE2,4,0.59046,0.59024,1,10771,0
DCUN1D5,4,0.59065,0.59042,1,10772,0
SS18L1,4,0.59068,0.59045,1,10773,0
FIGLA,4,0.59076,0.59053,1,10774,0
SLC25A32,4,0.59086,0.59064,1,10775,0
TRIM38,4,0.59089,0.59067,1,10776,0
SULT6B1,4,0.591,0.59077,1,10777,0
GPR15,4,0.59121,0.59099,1,10778,0
ARMCX2,4,0.59129,0.59107,1,10779,0
RASL11B,4,0.59132,0.5911,1,10780,0
MUC7,4,0.59134,0.59113,1,10781,0
DMRT3,4,0.59137,0.59116,1,10782,0
NTRK2,4,0.59143,0.59121,1,10783,0
CXorf58,4,0.59145,0.59125,1,10784,0
C15orf59,4,0.59149,0.59129,1,10785,0
SLC39A3,4,0.59155,0.59134,1,10787,0
KCNJ8,4,0.59155,0.59134,1,10786,0
MAML3,4,0.59159,0.59138,1,10788,0
GABRR1,4,0.59161,0.59142,1,10789,0
CAMK2N2,4,0.59164,0.59144,1,10790,0
RBSN,4,0.59169,0.59149,1,10791,0
WWC1,4,0.59175,0.59154,1,10792,0
FKBP2,4,0.59177,0.59156,1,10793,0
C11orf45,4,0.5918,0.59158,1,10794,0
ACBD4,4,0.59183,0.59161,1,10795,0
FBXO9,4,0.59185,0.59164,1,10796,0
MFSD9,4,0.59188,0.59167,1,10797,0
FAM114A1,4,0.59201,0.59181,1,10798,0
EDEM3,4,0.59204,0.59184,1,10799,0
HMGN2,4,0.59207,0.59186,1,10800,0
HIST1H3G,4,0.59212,0.59192,1,10801,0
TNFAIP8L3,4,0.59215,0.59195,1,10802,0
CPLX2,4,0.5922,0.59201,1,10803,0
PNPLA8,4,0.59223,0.59203,1,10804,0
ZNF679,4,0.59225,0.59206,1,10805,0
PDK2,4,0.59229,0.59211,1,10806,0
PGM2,4,0.59236,0.59217,1,10807,0
ACADSB,4,0.59241,0.59223,1,10808,0
RIPPLY3,4,0.59248,0.5923,1,10809,0
NIPAL2,4,0.59252,0.59233,1,10810,0
SATB2,4,0.59257,0.5924,1,10811,0
CISH,4,0.59261,0.59243,1,10813,0
SLC39A8,4,0.59261,0.59243,1,10812,0
FPR2,4,0.59268,0.59251,1,10814,0
SH2B2,4,0.59275,0.59258,1,10815,0
MED13,4,0.59275,0.59258,1,10817,0
C15orf57,4,0.59275,0.59258,1,10816,0
ESX1,4,0.59289,0.59273,1,10818,0
FUBP3,4,0.59293,0.59276,1,10819,0
MYOM3,4,0.59293,0.59276,1,10820,0
ABI1,4,0.593,0.59284,1,10821,0
DOK3,4,0.59311,0.59293,1,10822,0
GAS1,4,0.59313,0.59296,1,10823,0
TPH1,4,0.59316,0.59298,1,10824,0
ASPA,4,0.59319,0.59301,1,10825,0
ZNF223,4,0.59321,0.59303,1,10826,0
DSG3,4,0.59325,0.59307,1,10827,0
TRIM63,4,0.59329,0.59311,1,10828,0
MME,4,0.59332,0.59313,1,10829,0
IGSF23,4,0.59343,0.59324,1,10830,0
VAPB,4,0.59345,0.59327,1,10831,0
FNBP4,4,0.59351,0.59333,1,10832,0
ARGLU1,4,0.59356,0.59339,1,10833,0
LRTM1,4,0.59359,0.5934,1,10834,0
OTUD3,4,0.59361,0.59343,1,10835,0
EPGN,4,0.59364,0.59347,1,10836,0
PROKR1,4,0.59369,0.59352,1,10837,0
RASL12,4,0.59372,0.59355,1,10838,0
NAPB,4,0.59375,0.59357,1,10839,0
OR52N4,4,0.59379,0.5936,1,10840,0
RAD52,4,0.59389,0.5937,1,10841,0
LIN54,4,0.59393,0.59374,1,10842,0
C2CD5,4,0.59396,0.59376,1,10843,0
FAM127A,4,0.59399,0.5938,1,10844,0
CRYAB,4,0.59401,0.59382,1,10845,0
PAQR5,4,0.59404,0.59385,1,10846,0
CSAD,4,0.59407,0.59388,1,10847,0
COL4A1,4,0.59409,0.5939,1,10848,0
PLXNC1,4,0.59415,0.59396,1,10849,0
CLCA2,4,0.59417,0.59399,1,10850,0
RNF225,4,0.59421,0.59402,1,10851,0
PTP4A3,4,0.59425,0.59407,1,10852,0
ELFN2,4,0.59431,0.59412,1,10853,0
SLC6A9,4,0.59435,0.59416,1,10854,0
HDGFRP3,4,0.5944,0.59421,1,10855,0
CD200R1L,4,0.59444,0.59425,1,10856,0
SRD5A1,4,0.59447,0.59427,1,10857,0
EFCAB7,4,0.59457,0.59439,1,10858,0
ATRNL1,4,0.5946,0.59441,1,10859,0
ARF3,4,0.59462,0.59444,1,10860,0
SNX7,4,0.59466,0.59448,1,10861,0
ZC2HC1C,4,0.59473,0.59455,1,10862,0
TNIK,4,0.59476,0.59457,1,10863,0
GIPR,4,0.59478,0.5946,1,10864,0
CALD1,4,0.59481,0.59462,1,10865,0
ZNF274,4,0.59486,0.59467,1,10866,0
MAGEB5,4,0.59492,0.59473,1,10867,0
WDR12,4,0.595,0.59481,1,10868,0
CMTM8,4,0.59508,0.5949,1,10869,0
ZNF597,4,0.59516,0.59497,1,10870,0
HOXA13,4,0.59518,0.595,1,10871,0
PARP16,4,0.59521,0.59502,1,10872,0
MGA,4,0.59528,0.59509,1,10873,0
ZBTB32,4,0.59532,0.59513,1,10874,0
WRNIP1,4,0.5954,0.59521,1,10875,0
TMEM183A,4,0.59553,0.59534,1,10876,0
ARHGAP12,4,0.59555,0.59536,1,10877,0
ANAPC15,4,0.59571,0.59552,1,10878,0
SP140L,4,0.59581,0.59561,1,10879,0
NLN,4,0.59585,0.59565,1,10880,0
C11orf31,4,0.59595,0.59576,1,10881,0
LMF2,4,0.59605,0.59586,1,10882,0
LPO,4,0.59605,0.59586,1,10883,0
SUV39H1,4,0.59614,0.59594,1,10884,0
GRIFIN,4,0.59616,0.59596,1,10885,0
AK3,4,0.59619,0.59599,1,10886,0
VCL,4,0.59622,0.59601,1,10887,0
TRADD,4,0.59624,0.59604,1,10888,0
IGFL3,4,0.59627,0.59606,1,10889,0
RGS7,4,0.59632,0.59612,1,10890,0
KRT76,4,0.5964,0.59621,1,10891,0
PVR,4,0.59646,0.59626,1,10892,0
GLIPR1,4,0.59654,0.59633,1,10893,0
TLDC1,4,0.59664,0.59643,1,10894,0
ASNA1,4,0.59672,0.59652,1,10895,0
GPC3,4,0.59677,0.59658,1,10896,0
FAM229B,4,0.5968,0.59661,1,10897,0
PRSS38,4,0.59683,0.59663,1,10898,0
G2E3,4,0.59685,0.59665,1,10899,0
FAM69B,4,0.59688,0.59667,1,10900,0
OC90,4,0.59691,0.5967,1,10901,0
WDR66,4,0.59701,0.5968,1,10902,0
TEX264,4,0.59706,0.59685,1,10903,0
SERPINI2,4,0.59717,0.59695,1,10904,0
OR4C15,4,0.5972,0.59698,1,10905,0
KCNRG,4,0.59722,0.59701,1,10906,0
CLPTM1,4,0.59725,0.59703,1,10907,0
ETV3,4,0.59728,0.59705,1,10908,0
GLYAT,4,0.59736,0.59713,1,10910,0
PKP2,4,0.59736,0.59713,1,10909,0
OR2M2,4,0.59744,0.59721,1,10911,0
MAZ,4,0.59749,0.59727,1,10912,0
NCEH1,4,0.59753,0.59732,1,10913,0
FAM114A2,4,0.59757,0.59735,1,10914,0
MZB1,4,0.5977,0.59749,1,10915,0
LRIT3,4,0.59775,0.59755,1,10916,0
UGT2A1,4,0.59786,0.59765,1,10917,0
FAM166B,4,0.59791,0.5977,1,10919,0
CTNNBL1,4,0.59791,0.5977,1,10918,0
CORO1B,4,0.59798,0.59778,1,10920,0
SIAH1,4,0.59812,0.59792,1,10921,0
BFAR,4,0.59818,0.59798,1,10922,0
ENPEP,4,0.59825,0.59806,1,10923,0
HIPK3,4,0.59837,0.59817,1,10924,0
FOXA2,4,0.59841,0.59821,1,10925,0
HEPACAM,4,0.59844,0.59824,1,10926,0
NRBP2,4,0.59848,0.59828,1,10927,0
IRX5,4,0.59848,0.59828,1,10928,0
MAT2B,4,0.59853,0.59833,1,10929,0
P2RY12,4,0.59857,0.59837,1,10930,0
TMEM171,4,0.59865,0.59845,1,10931,0
RPL35,4,0.5987,0.5985,1,10932,0
OR8K3,4,0.59873,0.59852,1,10933,0
FIBIN,4,0.59878,0.59857,1,10934,0
OR5K2,4,0.59884,0.59864,1,10935,0
SMCO2,4,0.59886,0.59866,1,10936,0
SLC18B1,4,0.59901,0.59881,1,10937,0
RAB12,4,0.59905,0.59885,1,10938,0
SPTBN1,4,0.59913,0.59894,1,10939,0
UGT2A3,4,0.59915,0.59896,1,10940,0
ATP11B,4,0.59918,0.59898,1,10941,0
GSTM1,4,0.5992,0.59901,1,10942,0
CHRNG,4,0.59923,0.59904,1,10943,0
SLC11A2,4,0.59931,0.59912,1,10944,0
FAM83G,4,0.59934,0.59915,1,10945,0
HSD17B8,4,0.59949,0.59931,1,10946,0
PRR23D1,4,0.59952,0.59934,1,10947,0
ZNF468,4,0.59957,0.59938,1,10948,0
MAK,4,0.59961,0.59942,1,10949,0
ITSN2,4,0.59965,0.59946,1,10950,0
QSER1,4,0.59968,0.59949,1,10951,0
C14orf159,4,0.59976,0.59957,1,10952,0
LFNG,4,0.59984,0.59964,1,10953,0
GGA3,4,0.59986,0.59967,1,10954,0
TPRG1L,4,0.59989,0.5997,1,10955,0
RIOK2,4,0.59994,0.59974,1,10956,0
CERS5,4,0.59997,0.59977,1,10957,0
RPTOR,4,0.60005,0.59985,1,10958,0
SEC23B,4,0.60015,0.59995,1,10959,0
OR13C4,4,0.6002,0.60001,1,10960,0
LIPK,4,0.60023,0.60004,1,10961,0
HDAC9,4,0.60026,0.60006,1,10962,0
CYP26B1,4,0.60052,0.60033,1,10963,0
CACNA1C,4,0.6006,0.60039,1,10964,0
AGTPBP1,4,0.60068,0.60047,1,10965,0
SLC18A2,4,0.60073,0.60053,1,10966,0
DLL4,4,0.60078,0.60057,1,10967,0
SIX4,4,0.60081,0.6006,1,10968,0
PNPLA5,4,0.60084,0.60063,1,10969,0
PTH,4,0.60086,0.60066,1,10970,0
PCDHGB7,4,0.60091,0.60071,1,10971,0
CYBA,4,0.60095,0.60075,1,10972,0
HAPLN3,4,0.60099,0.60079,1,10973,0
ACKR2,4,0.60102,0.60082,1,10974,0
NMRK2,4,0.60105,0.60084,1,10975,0
PHF7,4,0.60107,0.60086,1,10976,0
PRKCSH,4,0.60115,0.60095,1,10977,0
SFTA2,4,0.60118,0.60098,1,10978,0
DEFB106B,2,0.60131,0.60112,1,10979,0
TRIM39-RPP21,4,0.60135,0.60116,1,10980,0
AGTR1,4,0.60135,0.60116,1,10981,0
AQP1,4,0.60145,0.60128,1,10982,0
PAPOLB,4,0.60149,0.60132,1,10983,0
ZNF652,4,0.60152,0.60136,1,10984,0
GABRD,4,0.60155,0.60138,1,10985,0
ST8SIA4,4,0.60157,0.6014,1,10986,0
ZNF404,4,0.60162,0.60145,1,10987,0
C21orf33,4,0.60166,0.6015,1,10988,0
SLC43A1,4,0.6017,0.60154,1,10989,0
SERPINA11,4,0.60175,0.60159,1,10990,0
FAM219A,4,0.60179,0.60162,1,10991,0
SF3B6,4,0.60186,0.60169,1,10992,0
HTATIP2,4,0.60194,0.60176,1,10993,0
TGFBR3,4,0.60196,0.60178,1,10994,0
HRH1,4,0.60199,0.60181,1,10995,0
SLC6A20,4,0.60211,0.60194,1,10996,0
CNKSR1,4,0.60217,0.60201,1,10997,0
ZDHHC17,4,0.60224,0.60207,1,10998,0
NRARP,4,0.60233,0.60216,1,10999,0
HYI,4,0.60236,0.60218,1,11000,0
NPY4R,4,0.60238,0.60221,1,11001,0
RGN,4,0.60244,0.60225,1,11002,0
EIF4E3,4,0.60246,0.60228,1,11003,0
ATE1,4,0.60249,0.60231,1,11004,0
TTLL3,4,0.60252,0.60234,1,11005,0
ZNF562,4,0.60254,0.60235,1,11006,0
NAP1L1,4,0.60257,0.60238,1,11007,0
CYB5D1,4,0.60265,0.60246,1,11008,0
MARK4,4,0.60267,0.60249,1,11009,0
PTPRN2,4,0.60272,0.60255,1,11010,0
S100B,4,0.60275,0.60257,1,11011,0
SMARCAD1,4,0.60278,0.6026,1,11012,0
SEMA4G,4,0.60283,0.60264,1,11013,0
CCL5,4,0.60288,0.60269,1,11014,0
ASF1B,4,0.60288,0.60269,1,11015,0
PLA2G5,4,0.60293,0.60275,1,11016,0
SERPINB3,4,0.60308,0.6029,1,11017,0
HYLS1,4,0.60312,0.60294,1,11018,0
GJA8,4,0.60317,0.603,1,11019,0
HDX,4,0.6032,0.60302,1,11020,0
MEFV,4,0.60327,0.60309,1,11021,0
MAN2B1,4,0.6033,0.60313,1,11022,0
LONRF2,4,0.60333,0.60315,1,11023,0
SGCB,4,0.60343,0.60325,1,11024,0
FNDC3A,4,0.60348,0.6033,1,11025,0
CASC4,4,0.60359,0.60342,1,11026,0
FBXW10,4,0.60367,0.60349,1,11027,0
DCLRE1A,4,0.60369,0.60351,1,11028,0
CLC,4,0.60373,0.60354,1,11029,0
CLDN11,4,0.6038,0.6036,1,11030,0
LCTL,4,0.60382,0.60362,1,11031,0
ZMYM6,4,0.60389,0.60369,1,11032,0
OPN3,4,0.60399,0.60381,1,11033,0
ZSCAN25,4,0.60403,0.60385,1,11034,0
CEP295,4,0.60422,0.60402,1,11035,0
RSPO3,4,0.60425,0.60407,1,11036,0
PMEPA1,4,0.60429,0.60412,1,11037,0
ABCB9,4,0.6044,0.60423,1,11038,0
CCL20,4,0.60444,0.60427,1,11039,0
ULK2,4,0.60448,0.60431,1,11040,0
PAGE1,4,0.60459,0.60441,1,11041,0
C3orf52,4,0.60465,0.60447,1,11042,0
SKOR1,4,0.60468,0.6045,1,11043,0
RELL1,4,0.60479,0.60462,1,11044,0
PKD2,4,0.60484,0.60467,1,11045,0
NDUFAF2,4,0.60489,0.60473,1,11046,0
SPDEF,4,0.60492,0.60475,1,11047,0
C10orf67,4,0.605,0.60483,1,11048,0
ARHGEF18,4,0.60502,0.60486,1,11049,0
LOC100129083,4,0.60508,0.6049,1,11050,0
CCDC28A,4,0.60513,0.60495,1,11051,0
CT47A4,4,0.60515,0.60498,1,11052,0
SEC24D,4,0.60518,0.60501,1,11053,0
SFMBT1,4,0.60521,0.60503,1,11054,0
ZNF639,4,0.60534,0.60516,1,11055,0
LTB4R2,4,0.60541,0.60523,1,11056,0
DDX5,4,0.60544,0.60526,1,11057,0
TRABD,4,0.60547,0.60529,1,11058,0
DNAAF1,4,0.60549,0.60532,1,11059,0
CYP3A43,4,0.60552,0.60534,1,11060,0
PIGZ,4,0.60557,0.6054,1,11061,0
ADCK3,4,0.6056,0.60543,1,11062,0
ZNF345,4,0.60565,0.60549,1,11063,0
ETFDH,4,0.6057,0.60553,1,11064,0
SLC5A4,4,0.60573,0.60556,1,11065,0
HTRA4,4,0.60578,0.60561,1,11066,0
PANX1,4,0.60581,0.60563,1,11067,0
SLC22A31,4,0.60591,0.60574,1,11068,0
UNC80,4,0.606,0.60584,1,11069,0
HLA-DQA2,4,0.60607,0.60591,1,11070,0
SLC4A4,4,0.60618,0.60603,1,11071,0
FAM20B,4,0.60618,0.60603,1,11072,0
SYNGAP1,4,0.60622,0.60608,1,11073,0
DDX1,4,0.60627,0.60614,1,11074,0
OR4D10,4,0.60638,0.60624,1,11075,0
ANKRD12,4,0.6064,0.60627,1,11076,0
ORAI2,4,0.60643,0.60629,1,11077,0
THAP8,4,0.60648,0.60634,1,11078,0
EI24,4,0.60651,0.60636,1,11079,0
DCAF8,4,0.60653,0.60639,1,11080,0
ANKRD1,4,0.60664,0.60649,1,11081,0
CTXN3,4,0.60666,0.60652,1,11082,0
RASSF4,4,0.60674,0.60659,1,11083,0
ELAC1,4,0.60682,0.60666,1,11084,0
ASPDH,4,0.607,0.60686,1,11085,0
CCKAR,4,0.60703,0.60688,1,11086,0
OGFOD2,4,0.60708,0.60693,1,11087,0
IL20RB,4,0.60713,0.60699,1,11088,0
AFF1,4,0.60716,0.60701,1,11089,0
LCE2D,4,0.60718,0.60704,1,11090,0
WDR89,4,0.60729,0.60714,1,11091,0
BCL2L15,4,0.60734,0.6072,1,11092,0
SAV1,4,0.60739,0.60725,1,11093,0
C12orf43,4,0.60744,0.60729,1,11094,0
ADGRB2,4,0.60747,0.60732,1,11095,0
MGST1,4,0.60765,0.60749,1,11096,0
EMC8,4,0.6077,0.60754,1,11097,0
SDC1,4,0.60778,0.60762,1,11098,0
TBC1D3L,4,0.60783,0.60767,1,11099,0
NECAB2,4,0.60791,0.60774,1,11100,0
ZC4H2,4,0.60796,0.6078,1,11101,0
BOD1L1,4,0.60799,0.60783,1,11102,0
KLRC2,4,0.60807,0.60789,1,11103,0
AMER2,4,0.60814,0.60797,1,11104,0
DNM3,4,0.60822,0.60805,1,11105,0
OR51A2,4,0.60825,0.60808,1,11106,0
RHBDD1,4,0.60827,0.6081,1,11107,0
GRAMD1A,4,0.60832,0.60815,1,11108,0
COL16A1,4,0.60843,0.60825,1,11109,0
SCIMP,4,0.60845,0.60827,1,11110,0
NMU,4,0.60848,0.6083,1,11111,0
PCDH17,4,0.60861,0.60842,1,11112,0
KRTAP5-10,4,0.60879,0.6086,1,11113,0
NACA2,4,0.60883,0.60865,1,11114,0
S100P,4,0.60889,0.60871,1,11115,0
CNGA4,4,0.60893,0.60874,1,11116,0
RABL6,4,0.60897,0.60878,1,11117,0
GPR19,4,0.60901,0.60882,1,11118,0
PARL,4,0.60905,0.60887,1,11119,0
ATP4B,4,0.60913,0.60894,1,11120,0
GYG2,4,0.60918,0.60898,1,11121,0
ALS2,4,0.60923,0.60903,1,11122,0
OR8S1,4,0.6093,0.60909,1,11123,0
ZNF716,4,0.60933,0.60913,1,11124,0
GP9,4,0.60939,0.60918,1,11125,0
CFAP53,4,0.60944,0.60924,1,11126,0
HSD3B2,4,0.60946,0.60926,1,11127,0
KIAA0895,4,0.60959,0.6094,1,11128,0
CUL1,4,0.60962,0.60943,1,11129,0
AK9,4,0.60964,0.60946,1,11130,0
PCDHB9,4,0.60967,0.60948,1,11131,0
MLH1,4,0.6097,0.60951,1,11132,0
FAM43B,4,0.60972,0.60955,1,11133,0
JPH3,4,0.60977,0.60959,1,11134,0
OR2T33,4,0.6098,0.60963,1,11135,0
OR1F1,4,0.60983,0.60965,1,11136,0
PLD3,4,0.60985,0.60968,1,11137,0
PLEKHO2,4,0.60998,0.6098,1,11138,0
MTIF3,4,0.61001,0.60983,1,11139,0
ABCA12,4,0.61011,0.60993,1,11140,0
NRIP2,4,0.61015,0.60997,1,11141,0
KLHDC10,4,0.61015,0.60997,1,11142,0
LMX1B,4,0.61021,0.61004,1,11143,0
ZNF304,4,0.61024,0.61006,1,11144,0
PALM,4,0.61029,0.61013,1,11145,0
ZNF285,4,0.61047,0.61031,1,11146,0
KLF7,4,0.6105,0.61034,1,11147,0
VWDE,4,0.61052,0.61036,1,11148,0
BORA,4,0.61059,0.61042,1,11149,0
DNAJB7,4,0.61063,0.61046,1,11150,0
GABRA5,4,0.61075,0.61057,1,11151,0
PAM16,4,0.61078,0.6106,1,11152,0
NOP2,4,0.61081,0.61062,1,11153,0
NUSAP1,4,0.61086,0.61067,1,11154,0
SDPR,4,0.61088,0.61069,1,11155,0
DEFB115,4,0.61091,0.61072,1,11156,0
ITIH5,4,0.61099,0.6108,1,11157,0
MAGI1,4,0.61101,0.61081,1,11158,0
ANXA2,4,0.61104,0.61085,1,11159,0
POMC,4,0.61106,0.61088,1,11160,0
WDR17,4,0.61118,0.61099,1,11161,0
SIRPB2,4,0.61122,0.61103,1,11162,0
CCDC12,4,0.61124,0.61106,1,11163,0
GNA14,4,0.61132,0.61114,1,11164,0
